,ID,Name,Result,Class
1212,1213,n1213,98,A
1213,1214,n1214,8,D
1214,1215,n1215,23,C
1215,1216,n1216,16,E
1216,1217,n1217,47,A
1217,1218,n1218,79,G
1218,1219,n1219,61,C
1219,1220,n1220,49,A
1220,1221,n1221,27,G
1221,1222,n1222,51,E
1222,1223,n1223,77,D
1223,1224,n1224,72,B
1224,1225,n1225,47,E
1225,1226,n1226,99,C
1226,1227,n1227,6,B
1227,1228,n1228,48,C
1228,1229,n1229,30,B
1229,1230,n1230,4,F
1230,1231,n1231,50,F
1231,1232,n1232,31,G
1232,1233,n1233,78,B
1233,1234,n1234,28,E
1234,1235,n1235,43,B
1235,1236,n1236,33,B
1236,1237,n1237,37,B
1237,1238,n1238,71,A
1238,1239,n1239,77,D
1239,1240,n1240,91,A
1240,1241,n1241,12,E
1241,1242,n1242,94,G
1242,1243,n1243,65,G
1243,1244,n1244,32,C
1244,1245,n1245,27,D
1245,1246,n1246,16,C
1246,1247,n1247,68,D
1247,1248,n1248,30,F
1248,1249,n1249,18,D
1249,1250,n1250,63,G
1250,1251,n1251,86,D
1251,1252,n1252,87,A
1252,1253,n1253,10,B
1253,1254,n1254,35,B
1254,1255,n1255,74,E
1255,1256,n1256,51,A
1256,1257,n1257,11,F
1257,1258,n1258,61,E
1258,1259,n1259,16,C
1259,1260,n1260,36,A
1260,1261,n1261,51,A
1261,1262,n1262,93,C
1262,1263,n1263,8,B
1263,1264,n1264,57,G
1264,1265,n1265,97,D
1265,1266,n1266,88,A
1266,1267,n1267,2,E
1267,1268,n1268,81,G
1268,1269,n1269,29,D
1269,1270,n1270,38,G
1270,1271,n1271,55,G
1271,1272,n1272,25,E
1272,1273,n1273,43,D
1273,1274,n1274,74,C
1274,1275,n1275,42,E
1275,1276,n1276,1,B
1276,1277,n1277,97,C
1277,1278,n1278,75,G
1278,1279,n1279,4,A
1279,1280,n1280,77,G
1280,1281,n1281,70,F
1281,1282,n1282,64,C
1282,1283,n1283,8,G
1283,1284,n1284,22,B
1284,1285,n1285,4,A
1285,1286,n1286,84,A
1286,1287,n1287,1,E
1287,1288,n1288,91,G
1288,1289,n1289,62,F
1289,1290,n1290,92,G
1290,1291,n1291,40,B
1291,1292,n1292,20,F
1292,1293,n1293,67,B
1293,1294,n1294,38,G
1294,1295,n1295,70,D
1295,1296,n1296,84,E
1296,1297,n1297,34,C
1297,1298,n1298,2,E
1298,1299,n1299,94,F
1299,1300,n1300,55,B
1300,1301,n1301,40,F
1301,1302,n1302,84,F
1302,1303,n1303,3,A
1303,1304,n1304,93,B
1304,1305,n1305,95,C
1305,1306,n1306,24,C
1306,1307,n1307,74,A
1307,1308,n1308,23,F
1308,1309,n1309,61,D
1309,1310,n1310,18,G
1310,1311,n1311,33,B
1311,1312,n1312,5,G
1312,1313,n1313,49,C
1313,1314,n1314,3,D
1314,1315,n1315,5,A
1315,1316,n1316,51,F
1316,1317,n1317,57,F
1317,1318,n1318,65,B
1318,1319,n1319,90,E
1319,1320,n1320,66,C
1320,1321,n1321,46,D
1321,1322,n1322,4,G
1322,1323,n1323,2,G
1323,1324,n1324,57,F
1324,1325,n1325,17,A
1325,1326,n1326,69,A
1326,1327,n1327,76,F
1327,1328,n1328,100,G
1328,1329,n1329,76,D
1329,1330,n1330,65,A
1330,1331,n1331,88,C
1331,1332,n1332,22,A
1332,1333,n1333,97,D
1333,1334,n1334,92,C
1334,1335,n1335,78,C
1335,1336,n1336,88,A
1336,1337,n1337,44,C
1337,1338,n1338,40,E
1338,1339,n1339,41,F
1339,1340,n1340,95,A
1340,1341,n1341,73,F
1341,1342,n1342,70,G
1342,1343,n1343,88,B
1343,1344,n1344,72,C
1344,1345,n1345,36,E
1345,1346,n1346,81,F
1346,1347,n1347,83,F
1347,1348,n1348,91,B
1348,1349,n1349,72,A
1349,1350,n1350,57,G
1350,1351,n1351,69,A
1351,1352,n1352,76,E
1352,1353,n1353,57,E
1353,1354,n1354,21,F
1354,1355,n1355,65,D
1355,1356,n1356,55,C
1356,1357,n1357,14,E
1357,1358,n1358,49,E
1358,1359,n1359,61,E
1359,1360,n1360,89,D
1360,1361,n1361,18,B
1361,1362,n1362,65,B
1362,1363,n1363,67,C
1363,1364,n1364,14,F
1364,1365,n1365,74,F
1365,1366,n1366,26,E
1366,1367,n1367,32,B
1367,1368,n1368,39,C
1368,1369,n1369,64,A
1369,1370,n1370,78,F
1370,1371,n1371,49,F
1371,1372,n1372,40,C
1372,1373,n1373,10,D
1373,1374,n1374,2,C
1374,1375,n1375,19,F
1375,1376,n1376,27,B
1376,1377,n1377,51,A
1377,1378,n1378,86,G
1378,1379,n1379,13,D
1379,1380,n1380,62,D
1380,1381,n1381,79,C
1381,1382,n1382,29,C
1382,1383,n1383,19,A
1383,1384,n1384,74,B
1384,1385,n1385,30,E
1385,1386,n1386,47,D
1386,1387,n1387,9,G
1387,1388,n1388,14,G
1388,1389,n1389,58,G
1389,1390,n1390,69,A
1390,1391,n1391,23,F
1391,1392,n1392,67,A
1392,1393,n1393,6,F
1393,1394,n1394,6,F
1394,1395,n1395,65,A
1395,1396,n1396,11,D
1396,1397,n1397,20,B
1397,1398,n1398,60,F
1398,1399,n1399,29,D
1399,1400,n1400,94,E
1400,1401,n1401,65,G
1401,1402,n1402,46,A
1402,1403,n1403,32,A
1403,1404,n1404,76,E
1404,1405,n1405,25,G
1405,1406,n1406,79,G
1406,1407,n1407,90,B
1407,1408,n1408,99,C
1408,1409,n1409,48,D
1409,1410,n1410,52,D
1410,1411,n1411,93,A
1411,1412,n1412,6,F
1412,1413,n1413,6,B
1413,1414,n1414,26,A
1414,1415,n1415,68,G
1415,1416,n1416,19,B
1416,1417,n1417,25,E
1417,1418,n1418,19,G
1418,1419,n1419,10,A
1419,1420,n1420,42,F
1420,1421,n1421,35,C
1421,1422,n1422,55,G
1422,1423,n1423,40,A
1423,1424,n1424,27,G
1424,1425,n1425,46,G
1425,1426,n1426,2,F
1426,1427,n1427,43,E
1427,1428,n1428,61,E
1428,1429,n1429,31,C
1429,1430,n1430,25,D
1430,1431,n1431,92,B
1431,1432,n1432,23,D
1432,1433,n1433,48,E
1433,1434,n1434,82,C
1434,1435,n1435,78,E
1435,1436,n1436,96,B
1436,1437,n1437,31,D
1437,1438,n1438,37,C
1438,1439,n1439,31,B
1439,1440,n1440,1,D
1440,1441,n1441,38,G
1441,1442,n1442,57,B
1442,1443,n1443,18,D
1443,1444,n1444,33,B
1444,1445,n1445,20,C
1445,1446,n1446,38,G
1446,1447,n1447,54,C
1447,1448,n1448,43,G
1448,1449,n1449,44,A
1449,1450,n1450,17,D
1450,1451,n1451,0,D
1451,1452,n1452,29,G
1452,1453,n1453,92,A
1453,1454,n1454,66,A
1454,1455,n1455,90,G
1455,1456,n1456,89,F
1456,1457,n1457,79,B
1457,1458,n1458,97,A
1458,1459,n1459,98,F
1459,1460,n1460,95,B
1460,1461,n1461,72,E
1461,1462,n1462,78,F
1462,1463,n1463,32,A
1463,1464,n1464,79,E
1464,1465,n1465,32,A
1465,1466,n1466,27,A
1466,1467,n1467,7,G
1467,1468,n1468,66,D
1468,1469,n1469,67,C
1469,1470,n1470,23,E
1470,1471,n1471,15,D
1471,1472,n1472,41,C
1472,1473,n1473,37,F
1473,1474,n1474,99,B
1474,1475,n1475,62,B
1475,1476,n1476,31,A
1476,1477,n1477,71,E
1477,1478,n1478,52,C
1478,1479,n1479,10,E
1479,1480,n1480,90,A
1480,1481,n1481,94,A
1481,1482,n1482,92,G
1482,1483,n1483,34,E
1483,1484,n1484,90,F
1484,1485,n1485,67,B
1485,1486,n1486,66,D
1486,1487,n1487,21,C
1487,1488,n1488,67,B
1488,1489,n1489,54,A
1489,1490,n1490,46,E
1490,1491,n1491,2,A
1491,1492,n1492,45,G
1492,1493,n1493,37,E
1493,1494,n1494,96,D
1494,1495,n1495,59,A
1495,1496,n1496,41,E
1496,1497,n1497,77,B
1497,1498,n1498,52,A
1498,1499,n1499,86,G
1499,1500,n1500,15,E
1500,1501,n1501,85,G
1501,1502,n1502,70,G
1502,1503,n1503,21,B
1503,1504,n1504,67,A
1504,1505,n1505,8,D
1505,1506,n1506,28,B
1506,1507,n1507,32,G
1507,1508,n1508,72,F
1508,1509,n1509,97,A
1509,1510,n1510,34,B
1510,1511,n1511,52,G
1511,1512,n1512,23,E
1512,1513,n1513,32,B
1513,1514,n1514,85,D
1514,1515,n1515,82,E
1515,1516,n1516,14,C
1516,1517,n1517,24,G
1517,1518,n1518,83,F
1518,1519,n1519,18,G
1519,1520,n1520,84,D
1520,1521,n1521,19,F
1521,1522,n1522,62,E
1522,1523,n1523,11,F
1523,1524,n1524,59,C
1524,1525,n1525,32,F
1525,1526,n1526,59,G
1526,1527,n1527,81,E
1527,1528,n1528,99,G
1528,1529,n1529,6,A
1529,1530,n1530,22,G
1530,1531,n1531,46,D
1531,1532,n1532,66,A
1532,1533,n1533,79,E
1533,1534,n1534,21,F
1534,1535,n1535,66,C
1535,1536,n1536,19,G
1536,1537,n1537,42,A
1537,1538,n1538,43,A
1538,1539,n1539,96,A
1539,1540,n1540,88,A
1540,1541,n1541,66,F
1541,1542,n1542,90,E
1542,1543,n1543,69,B
1543,1544,n1544,70,D
1544,1545,n1545,51,G
1545,1546,n1546,23,E
1546,1547,n1547,75,D
1547,1548,n1548,94,E
1548,1549,n1549,40,E
1549,1550,n1550,92,D
1550,1551,n1551,60,D
1551,1552,n1552,40,G
1552,1553,n1553,24,G
1553,1554,n1554,82,G
1554,1555,n1555,86,G
1555,1556,n1556,45,E
1556,1557,n1557,83,C
1557,1558,n1558,30,C
1558,1559,n1559,67,E
1559,1560,n1560,77,D
1560,1561,n1561,0,G
1561,1562,n1562,56,B
1562,1563,n1563,36,B
1563,1564,n1564,35,E
1564,1565,n1565,20,F
1565,1566,n1566,100,A
1566,1567,n1567,17,F
1567,1568,n1568,32,F
1568,1569,n1569,19,C
1569,1570,n1570,91,D
1570,1571,n1571,96,A
1571,1572,n1572,20,G
1572,1573,n1573,48,A
1573,1574,n1574,6,D
1574,1575,n1575,84,B
1575,1576,n1576,34,B
1576,1577,n1577,32,D
1577,1578,n1578,89,G
1578,1579,n1579,71,A
1579,1580,n1580,15,E
1580,1581,n1581,37,D
1581,1582,n1582,77,E
1582,1583,n1583,49,D
1583,1584,n1584,4,A
1584,1585,n1585,62,C
1585,1586,n1586,76,F
1586,1587,n1587,75,G
1587,1588,n1588,30,G
1588,1589,n1589,68,C
1589,1590,n1590,70,F
1590,1591,n1591,81,B
1591,1592,n1592,83,G
1592,1593,n1593,38,B
1593,1594,n1594,85,F
1594,1595,n1595,43,G
1595,1596,n1596,98,D
1596,1597,n1597,30,G
1597,1598,n1598,43,C
1598,1599,n1599,22,D
1599,1600,n1600,17,B
1600,1601,n1601,87,C
1601,1602,n1602,90,D
1602,1603,n1603,62,G
1603,1604,n1604,81,G
1604,1605,n1605,50,G
1605,1606,n1606,56,D
1606,1607,n1607,63,C
1607,1608,n1608,86,B
1608,1609,n1609,97,F
1609,1610,n1610,49,E
1610,1611,n1611,13,E
1611,1612,n1612,59,A
1612,1613,n1613,51,A
1613,1614,n1614,67,F
1614,1615,n1615,43,F
1615,1616,n1616,4,B
1616,1617,n1617,7,G
1617,1618,n1618,63,E
1618,1619,n1619,30,E
1619,1620,n1620,78,D
1620,1621,n1621,81,D
1621,1622,n1622,22,F
1622,1623,n1623,12,E
1623,1624,n1624,95,A
1624,1625,n1625,70,C
1625,1626,n1626,46,C
1626,1627,n1627,34,G
1627,1628,n1628,92,E
1628,1629,n1629,34,D
1629,1630,n1630,11,D
1630,1631,n1631,19,F
1631,1632,n1632,63,C
1632,1633,n1633,41,E
1633,1634,n1634,53,E
1634,1635,n1635,1,C
1635,1636,n1636,70,C
1636,1637,n1637,6,G
1637,1638,n1638,4,B
1638,1639,n1639,36,D
1639,1640,n1640,16,E
1640,1641,n1641,9,A
1641,1642,n1642,6,B
1642,1643,n1643,100,A
1643,1644,n1644,56,F
1644,1645,n1645,7,E
1645,1646,n1646,65,D
1646,1647,n1647,16,B
1647,1648,n1648,100,E
1648,1649,n1649,23,B
1649,1650,n1650,49,C
1650,1651,n1651,9,G
1651,1652,n1652,53,C
1652,1653,n1653,28,F
1653,1654,n1654,5,C
1654,1655,n1655,32,C
1655,1656,n1656,3,A
1656,1657,n1657,39,G
1657,1658,n1658,34,A
1658,1659,n1659,46,G
1659,1660,n1660,46,G
1660,1661,n1661,45,F
1661,1662,n1662,4,F
1662,1663,n1663,70,D
1663,1664,n1664,66,A
1664,1665,n1665,96,B
1665,1666,n1666,4,E
1666,1667,n1667,59,E
1667,1668,n1668,18,G
1668,1669,n1669,5,G
1669,1670,n1670,57,F
1670,1671,n1671,67,C
1671,1672,n1672,79,B
1672,1673,n1673,22,E
1673,1674,n1674,12,D
1674,1675,n1675,46,D
1675,1676,n1676,5,C
1676,1677,n1677,8,D
1677,1678,n1678,6,B
1678,1679,n1679,98,A
1679,1680,n1680,59,C
1680,1681,n1681,29,B
1681,1682,n1682,34,C
1682,1683,n1683,27,A
1683,1684,n1684,0,B
1684,1685,n1685,2,E
1685,1686,n1686,56,B
1686,1687,n1687,49,G
1687,1688,n1688,77,G
1688,1689,n1689,68,D
1689,1690,n1690,31,A
1690,1691,n1691,24,G
1691,1692,n1692,93,B
1692,1693,n1693,54,G
1693,1694,n1694,30,G
1694,1695,n1695,81,C
1695,1696,n1696,6,C
1696,1697,n1697,48,E
1697,1698,n1698,32,B
1698,1699,n1699,91,F
1699,1700,n1700,17,F
1700,1701,n1701,2,G
1701,1702,n1702,74,D
1702,1703,n1703,83,E
1703,1704,n1704,40,D
1704,1705,n1705,20,E
1705,1706,n1706,62,A
1706,1707,n1707,86,E
1707,1708,n1708,28,F
1708,1709,n1709,5,B
1709,1710,n1710,82,A
1710,1711,n1711,8,G
1711,1712,n1712,79,G
1712,1713,n1713,84,A
1713,1714,n1714,16,A
1714,1715,n1715,5,D
1715,1716,n1716,57,A
1716,1717,n1717,51,G
1717,1718,n1718,33,D
1718,1719,n1719,48,B
1719,1720,n1720,8,G
1720,1721,n1721,37,A
1721,1722,n1722,96,E
1722,1723,n1723,62,A
1723,1724,n1724,88,G
1724,1725,n1725,83,G
1725,1726,n1726,88,F
1726,1727,n1727,19,G
1727,1728,n1728,23,A
1728,1729,n1729,27,A
1729,1730,n1730,85,E
1730,1731,n1731,67,A
1731,1732,n1732,94,E
1732,1733,n1733,32,E
1733,1734,n1734,83,F
1734,1735,n1735,4,D
1735,1736,n1736,32,B
1736,1737,n1737,52,E
1737,1738,n1738,41,E
1738,1739,n1739,84,A
1739,1740,n1740,40,G
1740,1741,n1741,19,D
1741,1742,n1742,5,F
1742,1743,n1743,1,C
1743,1744,n1744,55,A
1744,1745,n1745,26,E
1745,1746,n1746,29,F
1746,1747,n1747,43,B
1747,1748,n1748,53,B
1748,1749,n1749,22,G
1749,1750,n1750,43,D
1750,1751,n1751,99,C
1751,1752,n1752,57,E
1752,1753,n1753,89,E
1753,1754,n1754,9,D
1754,1755,n1755,41,E
1755,1756,n1756,23,F
1756,1757,n1757,83,A
1757,1758,n1758,13,F
1758,1759,n1759,100,A
1759,1760,n1760,38,G
1760,1761,n1761,84,G
1761,1762,n1762,25,A
1762,1763,n1763,98,C
1763,1764,n1764,74,G
1764,1765,n1765,50,G
1765,1766,n1766,28,B
1766,1767,n1767,54,A
1767,1768,n1768,16,D
1768,1769,n1769,14,F
1769,1770,n1770,9,A
1770,1771,n1771,66,E
1771,1772,n1772,95,F
1772,1773,n1773,93,G
1773,1774,n1774,9,F
1774,1775,n1775,55,C
1775,1776,n1776,35,B
1776,1777,n1777,85,D
1777,1778,n1778,73,B
1778,1779,n1779,9,C
1779,1780,n1780,19,F
1780,1781,n1781,8,B
1781,1782,n1782,13,C
1782,1783,n1783,94,F
1783,1784,n1784,75,F
1784,1785,n1785,14,D
1785,1786,n1786,2,F
1786,1787,n1787,20,F
1787,1788,n1788,43,E
1788,1789,n1789,35,B
1789,1790,n1790,30,F
1790,1791,n1791,88,A
1791,1792,n1792,96,C
1792,1793,n1793,90,C
1793,1794,n1794,16,D
1794,1795,n1795,53,B
1795,1796,n1796,49,B
1796,1797,n1797,87,E
1797,1798,n1798,96,G
1798,1799,n1799,24,F
1799,1800,n1800,40,G
1800,1801,n1801,31,B
1801,1802,n1802,14,A
1802,1803,n1803,12,D
1803,1804,n1804,71,B
1804,1805,n1805,5,C
1805,1806,n1806,56,B
1806,1807,n1807,41,A
1807,1808,n1808,68,A
1808,1809,n1809,18,E
1809,1810,n1810,5,D
1810,1811,n1811,52,A
1811,1812,n1812,88,B
1812,1813,n1813,33,G
1813,1814,n1814,82,A
1814,1815,n1815,41,A
1815,1816,n1816,79,C
1816,1817,n1817,54,D
1817,1818,n1818,23,D
1818,1819,n1819,61,D
1819,1820,n1820,17,B
1820,1821,n1821,83,G
1821,1822,n1822,0,G
1822,1823,n1823,15,G
1823,1824,n1824,22,B
1824,1825,n1825,90,G
1825,1826,n1826,62,A
1826,1827,n1827,15,C
1827,1828,n1828,24,D
1828,1829,n1829,27,B
1829,1830,n1830,18,A
1830,1831,n1831,96,G
1831,1832,n1832,46,A
1832,1833,n1833,87,A
1833,1834,n1834,96,C
1834,1835,n1835,1,D
1835,1836,n1836,39,D
1836,1837,n1837,30,C
1837,1838,n1838,97,F
1838,1839,n1839,14,D
1839,1840,n1840,42,F
1840,1841,n1841,39,G
1841,1842,n1842,44,F
1842,1843,n1843,25,D
1843,1844,n1844,53,G
1844,1845,n1845,4,E
1845,1846,n1846,60,C
1846,1847,n1847,88,D
1847,1848,n1848,28,G
1848,1849,n1849,1,B
1849,1850,n1850,66,F
1850,1851,n1851,86,E
1851,1852,n1852,40,B
1852,1853,n1853,95,B
1853,1854,n1854,52,B
1854,1855,n1855,32,C
1855,1856,n1856,18,D
1856,1857,n1857,35,E
1857,1858,n1858,65,E
1858,1859,n1859,43,F
1859,1860,n1860,98,G
1860,1861,n1861,94,C
1861,1862,n1862,54,E
1862,1863,n1863,53,G
1863,1864,n1864,72,E
1864,1865,n1865,99,E
1865,1866,n1866,23,D
1866,1867,n1867,5,G
1867,1868,n1868,92,E
1868,1869,n1869,42,B
1869,1870,n1870,54,G
1870,1871,n1871,67,E
1871,1872,n1872,84,B
1872,1873,n1873,95,E
1873,1874,n1874,55,C
1874,1875,n1875,19,G
1875,1876,n1876,81,F
1876,1877,n1877,21,G
1877,1878,n1878,22,F
1878,1879,n1879,5,A
1879,1880,n1880,93,G
1880,1881,n1881,83,C
1881,1882,n1882,74,B
1882,1883,n1883,53,C
1883,1884,n1884,10,G
1884,1885,n1885,56,C
1885,1886,n1886,84,C
1886,1887,n1887,81,G
1887,1888,n1888,98,C
1888,1889,n1889,87,B
1889,1890,n1890,82,G
1890,1891,n1891,87,D
1891,1892,n1892,45,C
1892,1893,n1893,86,C
1893,1894,n1894,99,C
1894,1895,n1895,22,B
1895,1896,n1896,0,G
1896,1897,n1897,51,E
1897,1898,n1898,85,B
1898,1899,n1899,3,G
1899,1900,n1900,11,C
1900,1901,n1901,10,E
1901,1902,n1902,24,A
1902,1903,n1903,9,C
1903,1904,n1904,2,G
1904,1905,n1905,44,D
1905,1906,n1906,86,C
1906,1907,n1907,54,F
1907,1908,n1908,1,G
1908,1909,n1909,98,G
1909,1910,n1910,19,A
1910,1911,n1911,58,A
1911,1912,n1912,98,B
1912,1913,n1913,69,A
1913,1914,n1914,46,F
1914,1915,n1915,67,F
1915,1916,n1916,49,C
1916,1917,n1917,66,F
1917,1918,n1918,96,G
1918,1919,n1919,87,D
1919,1920,n1920,16,C
1920,1921,n1921,100,A
1921,1922,n1922,82,D
1922,1923,n1923,19,E
1923,1924,n1924,72,G
1924,1925,n1925,11,B
1925,1926,n1926,4,A
1926,1927,n1927,22,F
1927,1928,n1928,0,F
1928,1929,n1929,48,E
1929,1930,n1930,81,D
1930,1931,n1931,63,C
1931,1932,n1932,37,F
1932,1933,n1933,49,A
1933,1934,n1934,37,F
1934,1935,n1935,83,B
1935,1936,n1936,98,D
1936,1937,n1937,92,F
1937,1938,n1938,40,A
1938,1939,n1939,30,A
1939,1940,n1940,20,C
1940,1941,n1941,14,D
1941,1942,n1942,82,G
1942,1943,n1943,74,F
1943,1944,n1944,40,D
1944,1945,n1945,6,G
1945,1946,n1946,88,E
1946,1947,n1947,84,D
1947,1948,n1948,85,C
1948,1949,n1949,20,F
1949,1950,n1950,67,B
1950,1951,n1951,72,E
1951,1952,n1952,68,C
1952,1953,n1953,99,E
1953,1954,n1954,8,D
1954,1955,n1955,17,F
1955,1956,n1956,92,A
1956,1957,n1957,40,A
1957,1958,n1958,77,C
1958,1959,n1959,31,C
1959,1960,n1960,51,C
1960,1961,n1961,80,C
1961,1962,n1962,69,F
1962,1963,n1963,35,D
1963,1964,n1964,8,C
1964,1965,n1965,60,G
1965,1966,n1966,13,D
1966,1967,n1967,19,E
1967,1968,n1968,34,A
1968,1969,n1969,51,F
1969,1970,n1970,54,F
1970,1971,n1971,14,D
1971,1972,n1972,16,A
1972,1973,n1973,48,G
1973,1974,n1974,43,D
1974,1975,n1975,68,A
1975,1976,n1976,80,B
1976,1977,n1977,72,E
1977,1978,n1978,53,F
1978,1979,n1979,15,C
1979,1980,n1980,26,B
1980,1981,n1981,33,A
1981,1982,n1982,30,G
1982,1983,n1983,30,F
1983,1984,n1984,80,C
1984,1985,n1985,54,E
1985,1986,n1986,26,G
1986,1987,n1987,58,A
1987,1988,n1988,11,F
1988,1989,n1989,56,A
1989,1990,n1990,40,D
1990,1991,n1991,34,C
1991,1992,n1992,39,F
1992,1993,n1993,10,G
1993,1994,n1994,68,C
1994,1995,n1995,23,A
1995,1996,n1996,62,B
1996,1997,n1997,6,E
1997,1998,n1998,10,A
1998,1999,n1999,51,A
1999,2000,n2000,15,G
2000,2001,n2001,54,A
2001,2002,n2002,35,G
2002,2003,n2003,54,E
2003,2004,n2004,50,B
2004,2005,n2005,14,E
2005,2006,n2006,29,A
2006,2007,n2007,83,C
2007,2008,n2008,71,E
2008,2009,n2009,51,G
2009,2010,n2010,4,D
2010,2011,n2011,57,F
2011,2012,n2012,55,G
2012,2013,n2013,17,B
2013,2014,n2014,32,C
2014,2015,n2015,6,F
2015,2016,n2016,88,F
2016,2017,n2017,17,B
2017,2018,n2018,72,F
2018,2019,n2019,68,D
2019,2020,n2020,68,F
2020,2021,n2021,8,D
2021,2022,n2022,64,C
2022,2023,n2023,83,G
2023,2024,n2024,61,B
2024,2025,n2025,56,D
2025,2026,n2026,19,E
2026,2027,n2027,90,G
2027,2028,n2028,74,F
2028,2029,n2029,13,A
2029,2030,n2030,92,B
2030,2031,n2031,17,G
2031,2032,n2032,41,F
2032,2033,n2033,45,B
2033,2034,n2034,93,F
2034,2035,n2035,74,E
2035,2036,n2036,31,A
2036,2037,n2037,58,A
2037,2038,n2038,49,F
2038,2039,n2039,13,A
2039,2040,n2040,5,A
2040,2041,n2041,46,F
2041,2042,n2042,74,C
2042,2043,n2043,53,D
2043,2044,n2044,45,E
2044,2045,n2045,75,G
2045,2046,n2046,63,E
2046,2047,n2047,96,G
2047,2048,n2048,83,B
2048,2049,n2049,76,G
2049,2050,n2050,18,E
2050,2051,n2051,80,B
2051,2052,n2052,71,B
2052,2053,n2053,57,B
2053,2054,n2054,78,A
2054,2055,n2055,76,F
2055,2056,n2056,6,E
2056,2057,n2057,14,G
2057,2058,n2058,87,B
2058,2059,n2059,39,F
2059,2060,n2060,81,B
2060,2061,n2061,55,A
2061,2062,n2062,83,F
2062,2063,n2063,3,D
2063,2064,n2064,66,E
2064,2065,n2065,11,F
2065,2066,n2066,27,E
2066,2067,n2067,49,B
2067,2068,n2068,41,A
2068,2069,n2069,86,F
2069,2070,n2070,40,D
2070,2071,n2071,4,B
2071,2072,n2072,18,D
2072,2073,n2073,20,G
2073,2074,n2074,65,E
2074,2075,n2075,83,F
2075,2076,n2076,11,C
2076,2077,n2077,12,D
2077,2078,n2078,59,G
2078,2079,n2079,82,C
2079,2080,n2080,25,C
2080,2081,n2081,89,C
2081,2082,n2082,23,D
2082,2083,n2083,34,E
2083,2084,n2084,81,B
2084,2085,n2085,84,A
2085,2086,n2086,10,B
2086,2087,n2087,42,G
2087,2088,n2088,94,B
2088,2089,n2089,39,G
2089,2090,n2090,96,B
2090,2091,n2091,35,G
2091,2092,n2092,1,F
2092,2093,n2093,0,A
2093,2094,n2094,66,A
2094,2095,n2095,81,D
2095,2096,n2096,34,E
2096,2097,n2097,59,A
2097,2098,n2098,97,F
2098,2099,n2099,91,A
2099,2100,n2100,36,F
2100,2101,n2101,66,A
2101,2102,n2102,68,G
2102,2103,n2103,26,D
2103,2104,n2104,54,B
2104,2105,n2105,90,E
2105,2106,n2106,77,G
2106,2107,n2107,30,C
2107,2108,n2108,92,C
2108,2109,n2109,71,E
2109,2110,n2110,9,C
2110,2111,n2111,93,F
2111,2112,n2112,43,A
2112,2113,n2113,77,G
2113,2114,n2114,32,A
2114,2115,n2115,34,C
2115,2116,n2116,100,B
2116,2117,n2117,34,G
2117,2118,n2118,31,G
2118,2119,n2119,81,B
2119,2120,n2120,13,F
2120,2121,n2121,52,E
2121,2122,n2122,53,B
2122,2123,n2123,87,B
2123,2124,n2124,100,A
2124,2125,n2125,28,C
2125,2126,n2126,33,E
2126,2127,n2127,97,F
2127,2128,n2128,94,A
2128,2129,n2129,10,C
2129,2130,n2130,91,D
2130,2131,n2131,97,B
2131,2132,n2132,86,E
2132,2133,n2133,48,E
2133,2134,n2134,74,E
2134,2135,n2135,15,B
2135,2136,n2136,74,G
2136,2137,n2137,14,A
2137,2138,n2138,18,C
2138,2139,n2139,83,E
2139,2140,n2140,83,D
2140,2141,n2141,11,B
2141,2142,n2142,58,F
2142,2143,n2143,89,E
2143,2144,n2144,91,G
2144,2145,n2145,78,F
2145,2146,n2146,53,B
2146,2147,n2147,90,C
2147,2148,n2148,93,B
2148,2149,n2149,16,A
2149,2150,n2150,80,C
2150,2151,n2151,92,A
2151,2152,n2152,2,C
2152,2153,n2153,19,C
2153,2154,n2154,26,G
2154,2155,n2155,54,E
2155,2156,n2156,91,D
2156,2157,n2157,52,A
2157,2158,n2158,81,A
2158,2159,n2159,17,D
2159,2160,n2160,2,C
2160,2161,n2161,60,A
2161,2162,n2162,78,C
2162,2163,n2163,38,B
2163,2164,n2164,30,D
2164,2165,n2165,91,A
2165,2166,n2166,91,E
2166,2167,n2167,44,G
2167,2168,n2168,66,B
2168,2169,n2169,88,D
2169,2170,n2170,33,D
2170,2171,n2171,30,G
2171,2172,n2172,35,C
2172,2173,n2173,98,F
2173,2174,n2174,62,B
2174,2175,n2175,84,G
2175,2176,n2176,10,D
2176,2177,n2177,6,D
2177,2178,n2178,37,A
2178,2179,n2179,8,E
2179,2180,n2180,21,A
2180,2181,n2181,7,F
2181,2182,n2182,33,D
2182,2183,n2183,40,G
2183,2184,n2184,74,B
2184,2185,n2185,43,A
2185,2186,n2186,21,D
2186,2187,n2187,75,D
2187,2188,n2188,68,D
2188,2189,n2189,53,C
2189,2190,n2190,47,E
2190,2191,n2191,54,A
2191,2192,n2192,59,F
2192,2193,n2193,55,E
2193,2194,n2194,29,D
2194,2195,n2195,75,B
2195,2196,n2196,13,A
2196,2197,n2197,11,G
2197,2198,n2198,78,B
2198,2199,n2199,5,F
2199,2200,n2200,42,E
2200,2201,n2201,38,F
2201,2202,n2202,42,D
2202,2203,n2203,62,C
2203,2204,n2204,84,A
2204,2205,n2205,8,E
2205,2206,n2206,70,B
2206,2207,n2207,80,B
2207,2208,n2208,38,E
2208,2209,n2209,5,B
2209,2210,n2210,40,D
2210,2211,n2211,84,B
